model.layers.0.self_attn.q_proj Original: Kurtosis=1036.37, Min=-5.64, Max=6.46
model.layers.19.mlp.up_proj Weight Original: Kurtosis=0.20, Min=-0.31, Max=0.40
model.layers.19.mlp.up_proj Weight Hadamard: Kurtosis=0.00, Min=-0.11, Max=0.11
model.layers.19.mlp.down_proj Weight Original: Kurtosis=0.54, Min=-0.62, Max=0.66
model.layers.19.mlp.down_proj Weight Hadamard: Kurtosis=-0.00, Min=-0.11, Max=0.11
model.layers.20.self_attn.q_proj Weight Original: Kurtosis=2.61, Min=-0.46, Max=0.47
model.layers.20.self_attn.q_proj Weight Hadamard: Kurtosis=3.56, Min=-0.26, Max=0.26
model.layers.20.self_attn.k_proj Weight Original: Kurtosis=3.01, Min=-0.52, Max=0.52
model.layers.20.self_attn.k_proj Weight Hadamard: Kurtosis=1.02, Min=-0.20, Max=0.20
model.layers.20.self_attn.v_proj Weight Original: Kurtosis=1.67, Min=-0.28, Max=0.28
model.layers.20.self_attn.v_proj Weight Hadamard: Kurtosis=1.12, Min=-0.18, Max=0.18
model.layers.20.self_attn.o_proj Weight Original: Kurtosis=2.33, Min=-0.74, Max=0.74
model.layers.20.self_attn.o_proj Weight Hadamard: Kurtosis=0.50, Min=-0.12, Max=0.12
model.layers.20.mlp.gate_proj Weight Original: Kurtosis=0.49, Min=-0.30, Max=0.43
model.layers.20.mlp.gate_proj Weight Hadamard: Kurtosis=0.03, Min=-0.17, Max=0.17
model.layers.20.mlp.up_proj Weight Original: Kurtosis=0.09, Min=-0.23, Max=0.25
model.layers.20.mlp.up_proj Weight Hadamard: Kurtosis=0.00, Min=-0.10, Max=0.10
model.layers.20.mlp.down_proj Weight Original: Kurtosis=0.53, Min=-0.60, Max=0.60
model.layers.20.mlp.down_proj Weight Hadamard: Kurtosis=0.00, Min=-0.10, Max=0.10
model.layers.21.self_attn.q_proj Weight Original: Kurtosis=2.52, Min=-0.54, Max=0.55
model.layers.21.self_attn.q_proj Weight Hadamard: Kurtosis=0.77, Min=-0.20, Max=0.20
model.layers.21.self_attn.k_proj Weight Original: Kurtosis=1.25, Min=-0.42, Max=0.44
model.layers.21.self_attn.k_proj Weight Hadamard: Kurtosis=0.55, Min=-0.25, Max=0.25
model.layers.21.self_attn.v_proj Weight Original: Kurtosis=0.28, Min=-0.13, Max=0.13
model.layers.21.self_attn.v_proj Weight Hadamard: Kurtosis=0.19, Min=-0.13, Max=0.13
model.layers.21.self_attn.o_proj Weight Original: Kurtosis=0.98, Min=-0.27, Max=0.43
model.layers.21.self_attn.o_proj Weight Hadamard: Kurtosis=0.21, Min=-0.11, Max=0.11
model.layers.21.mlp.gate_proj Weight Original: Kurtosis=1.35, Min=-0.53, Max=0.61
model.layers.21.mlp.gate_proj Weight Hadamard: Kurtosis=0.06, Min=-0.19, Max=0.21
model.layers.21.mlp.up_proj Weight Original: Kurtosis=1.19, Min=-0.70, Max=0.70
model.layers.21.mlp.up_proj Weight Hadamard: Kurtosis=0.01, Min=-0.10, Max=0.10
model.layers.21.mlp.down_proj Weight Original: Kurtosis=3.54, Min=-1.12, Max=1.12
model.layers.21.mlp.down_proj Weight Hadamard: Kurtosis=0.00, Min=-0.10, Max=0.10
